,spi_sort,spid_sort,score_sort,similarity_flag
11461,C301XZSO 150010A,JE CRC301 XZSO 050019A,74,0
11462,C301XZSO 150010A,JE CRC301 XZSO 150015B,74,0
11463,C301XZSO 150010A,JE CRC301 XZSC 150014,70,0
11464,C301XZSO 150010A,JE CRC301 XZSO 110020,70,0
11465,C301XZLO 150010A,JE CRC301 XZLC 150010,76,0
11466,C301XZLO 150010A,JE CRC301 XZLO 190006A,74,0
11467,C301XZLO 150010A,JE CRC301 XZLO 140016A,74,0
11468,C301XZLO 150010A,JE CRC301 XZLO 190007A,74,0
11469,C301XZLO 150010A,JE CRC301 XZLO 170006A,74,0
11470,C301XZSC 150010,JE CRC301 XZSC 150014,78,0
11471,C301XZSC 150010,JE CRC301 XZLC 150010,78,0
11472,C301XZSC 150010,JE CRC301 XZSC 050015,72,0
11473,C301XZSC 150010,JE CRC301 XZLC 140010,72,0
11474,C301XZSC 150010,JE CRC301 XZSC 050018,72,0
11475,C301XZLC 150010,JE CRC301 XZLC 150010,83,1
11476,C301XZLC 150010,JE CRC301 XZLC 140010,78,0
11477,C301XZLC 150010,JE CRC301 XZSC 150014,72,0
11478,C301XZLC 150010,JE CRC301 XZLC 170004,72,0
11479,C301XZLC 150010,JE CRC301 XZLC 180007,72,0
11480,C301FT 150011,JE CRC301 FV 150011,75,0
11481,C301FT 150011,JE CRC301 PDT 150011,73,0
11482,C301FT 150011,JE CRC301 LT 150011A,73,0
11483,C301FT 150011,JE CRC301 TE 150016,69,0
11484,C301FT 150011,JE CRC301 FT 150006,69,0
11485,C301FE 150011,JE CRC301 FV 150011,81,0
11486,C301FE 150011,JE CRC301 FI 150031,75,0
11487,C301FE 150011,JE CRC301 FY 150013,75,0
11488,C301FE 150011,JE CRC301 FO 150018,75,0
11489,C301FE 150011,JE CRC301 FE 050011,75,0
11490,C301FIC 150011,CRC301 HIC 150001,77,0
11491,C301FIC 150011,JE CRC301 FIC 190011,76,0
11492,C301FIC 150011,JE CRC301 FI 150031,73,0
11493,C301FIC 150011,JE CRC301 FV 150011,73,0
11494,C301FIC 150011,JE CRC301 LIC 160011,71,0
11495,C301FV 150011,JE CRC301 FV 150011,81,0
11496,C301FV 150011,JE CRC301 FV 130011,75,0
11497,C301FV 150011,JE CRC301 FV 130015,69,0
11498,C301FV 150011,JE CRC301 FV 120013,69,0
11499,C301FV 150011,JE CRC301 FV 180501,69,0
11500,C301TE 120030,JE CRC301 TE 120034,75,0
11501,C301TE 120030,JE CRC301 TE 120013,75,0
11502,C301TE 120030,JE CRC301 LI 120030,75,0
11503,C301TE 120030,JE CRC301 FT 120023,75,0
11504,C301TE 120030,JE CRC301 TE 120020,75,0
11505,C301TT 120030,JE CRC301 TT 120013,75,0
11506,C301TT 120030,JE CRC301 TT 172003C,73,0
11507,C301TT 120030,JE CRC301 TT 120004BJ,71,0
11508,C301TT 120030,JE CRC301 TT 120004AH,71,0
11509,C301TT 120030,JE CRC301 TT 120004BD,71,0
11510,C301TI 120030,JE CRC301 TI 120010,75,0
11511,C301TI 120030,JE CRC301 TI 120013,75,0
11512,C301TI 120030,JE CRC301 LI 120030,75,0
11513,C301TI 120030,JE CRC301 TI 190030,75,0
11514,C301TI 120030,JE CRC301 FIC 120030,73,0
11515,C301TW 120030,JE CRC301 TI 120010,69,0
11516,C301TW 120030,JE CRC301 TI 120013,69,0
11517,C301TW 120030,JE CRC301 TE 120034,69,0
11518,C301TW 120030,CRC301 LT 190034,69,0
11519,C301TW 120030,JE CRC301 TE 120013,69,0
11520,C301XV 010310,CRC301 PSV 080103B,65,0
11521,C301XV 010310,JE CRC301 XV 170009,62,0
11522,C301XV 010310,JE CRC301 XV 030020,62,0
11523,C301XV 010310,JE CRC301 PV 175010,62,0
11524,C301XV 010310,JE CRC301 FV 030031,62,0
11525,C301LT 200012A,JE CRC301 LT 200012A,82,1
11526,C301LT 200012A,JE CRC301 LT 120001A,76,0
11527,C301LT 200012A,JE CRC301 LT 200012B,76,0
11528,C301LT 200012A,JE CRC301 LT 200014A,76,0
11529,C301LT 200012A,JE CRC301 LIC 200012A,74,0
11530,C301LIC 200012A,JE CRC301 LIC 200012A,83,1
11531,C301LIC 200012A,JE CRC301 LT 200012A,74,0
11532,C301LIC 200012A,JE CRC301 LIC 090011A,72,0
11533,C301LIC 200012A,JE CRC301 LIC 170001,69,0
11534,C301LIC 200012A,JE CRC301 LI 120032A,69,0
11535,C301LT 200012B,JE CRC301 LT 200012B,82,1
11536,C301LT 200012B,JE CRC301 LT 120001B,76,0
11537,C301LT 200012B,JE CRC301 LT 200012A,76,0
11538,C301LT 200012B,JE CRC301 LT 200001B,76,0
11539,C301LT 200012B,JE CRC301 LT 020001B,76,0
11540,C301LHS 200012,JE CRC301 LHS 120001,76,0
11541,C301LHS 200012,JE CRC301 LHS 130001,71,0
11542,C301LHS 200012,JE CRC301 LHS 200005,71,0
11543,C301LHS 200012,JE CRC301 LHS 020003,71,0
11544,C301LHS 200012,JE CRC301 LHS 030025,71,0
11545,C301TW 120011,JE CRC301 TE 120011,75,0
11546,C301TW 120011,JE CRC301 TI 120011,75,0
11547,C301TW 120011,JE CRC301 LT 120011B,73,0
11548,C301TW 120011,JE CRC301 TI 120010,69,0
11549,C301TW 120011,JE CRC301 TI 120013,69,0
11550,C301TE 120011,JE CRC301 TE 120011,81,0
11551,C301TE 120011,CRC301 TE 030171,76,0
11552,C301TE 120011,JE CRC301 TE 120013,75,0
11553,C301TE 120011,JE CRC301 TI 120011,75,0
11554,C301TE 120011,JE CRC301 TE 140011,75,0
11555,C301TT 120011,JE CRC301 TE 120011,75,0
11556,C301TT 120011,JE CRC301 TI 120011,75,0
11557,C301TT 120011,JE CRC301 TT 020011,75,0
11558,C301TT 120011,JE CRC301 TT 120013,75,0
11559,C301TT 120011,JE CRC301 TT 110011A,73,0
11560,C301TI 120011,JE CRC301 TI 120011,81,0
11561,C301TI 120011,JE CRC301 TI 120010,75,0
11562,C301TI 120011,JE CRC301 TI 120013,75,0
11563,C301TI 120011,JE CRC301 TE 120011,75,0
11564,C301TI 120011,JE CRC301 TI 140011,75,0
11565,C301TE 120028,JE CRC301 TE 172002,75,0
11566,C301TE 120028,JE CRC301 FT 120042,75,0
11567,C301TE 120028,JE CRC301 TE 120025,75,0
11568,C301TE 120028,JE CRC301 TE 110028,75,0
11569,C301TE 120028,JE CRC301 FT 120023,75,0
11570,C301TT 120028,JE CRC301 TT 120028,81,0
11571,C301TT 120028,JE CRC301 TT 150028A,73,0
11572,C301TT 120028,JE CRC301 TT 110028B,73,0
11573,C301TT 120028,JE CRC301 TT 172008A,73,0
11574,C301TT 120028,JE CRC301 TT 172002A,73,0
11575,C301TI 120028,JE CRC301 TI 200028,75,0
11576,C301TI 120028,JE CRC301 TI 120021,75,0
11577,C301TI 120028,JE CRC301 TT 120028,75,0
11578,C301TI 120028,JE CRC301 TIC 172008,73,0
11579,C301TI 120028,JE CRC301 PDI 120028,73,0
11580,C301TW 120028,JE CRC301 TT 120028,75,0
11581,C301TW 120028,JE CRC301 PT 120052,69,0
11582,C301TW 120028,JE CRC301 LT 120022,69,0
11583,C301TW 120028,JE CRC301 TI 200028,69,0
11584,C301TW 120028,JE CRC301 TE 172002,69,0
11585,C301XV 010311,JE CRC301 XV 200011,69,0
11586,C301XV 010311,CRC301 PSV 080103B,65,0
11587,C301XV 010311,JE CRC301 FV 030031,62,0
11588,C301XV 010311,JE CRC301 PV 050031,62,0
11589,C301XV 010311,JE CRC301 XV 160019,62,0
11590,C301XV 010312,JE CRC301 XV 140012,69,0
11591,C301XV 010312,CRC301 EV 030032,69,0
11592,C301XV 010312,JE CRC301 XV 170012,69,0
11593,C301XV 010312,JE CRC301 XV 120012,69,0
11594,C301XV 010312,CRC301 PSV 080103B,65,0
11595,C301XV 010313,CRC301 PSV 080103B,65,0
11596,C301XV 010313,JE CRC301 FV 030031,62,0
11597,C301XV 010313,JE CRC301 FV 120013,62,0
11598,C301XV 010313,JE CRC301 PV 050031,62,0
11599,C301XV 010313,JE CRC301 XV 160019,62,0
11600,C301XV 010314,JE CRC301 XV 140014,69,0
11601,C301XV 010314,CRC301 HV 140014,69,0
11602,C301XV 010314,JE CRC301 XV 150014,69,0
11603,C301XV 010314,JE CRC301 XV 080014,69,0
11604,C301XV 010314,CRC301 PSV 080103B,65,0
11605,C301XV 010315,JE CRC301 XV 110015,69,0
11606,C301XV 010315,JE CRC301 XV 200015,69,0
11607,C301XV 010315,JE CRC301 XV 050015,69,0
11608,C301XV 010315,CRC301 PSV 080103B,65,0
11609,C301XV 010315,CRC301 TT 030175,62,0
11610,C301XV 010331,CRC301 PSV 080103B,65,0
11611,C301XV 010331,JE CRC301 FV 030031,62,0
11612,C301XV 010331,JE CRC301 PV 050031,62,0
11613,C301XV 010331,JE CRC301 XV 160019,62,0
11614,C301XV 010331,JE CRC301 XV 200001,62,0
11615,C301PT 120052,JE CRC301 PT 120052,81,0
11616,C301PT 120052,JE CRC301 PDT 120012,73,0
11617,C301PT 120052,JE CRC301 PT 140042,69,0
11618,C301PT 120052,JE CRC301 PT 172024,69,0
11619,C301PT 120052,JE CRC301 PT 172009,69,0
11620,C301PI 120052,JE CRC301 PT 120052,75,0
11621,C301PI 120052,JE CRC301 PI 120065,75,0
11622,C301PI 120052,JE CRC301 PI 120005,75,0
11623,C301PI 120052,JE CRC301 PDI 120028,73,0
11624,C301PI 120052,JE CRC301 PIC 172002,73,0
11625,C301XHSO 010331,JE CRC301 THS 190033,63,0
11626,C301XHSO 010331,JE CRC301 HZSO 040203,61,0
11627,C301XHSO 010331,CRC301 PSV 080103B,61,0
11628,C301XHSO 010331,JE CRC301 HZSO 200203,61,0
11629,C301XHSO 010331,JE CRC301 HS 030021,59,0
11630,C301XHSC 010331,JE CRC301 THS 190033,63,0
11631,C301XHSC 010331,CRC301 HIC 150001,62,0
11632,C301XHSC 010331,JE CRC301 XZSC 150014,61,0
11633,C301XHSC 010331,JE CRC301 XZSC 070003,61,0
11634,C301XHSC 010331,JE CRC301 XZSC 050015,61,0
11635,C301XV 010332,CRC301 EV 030032,69,0
11636,C301XV 010332,CRC301 PSV 080103B,65,0
11637,C301XV 010332,JE CRC301 XV 030020,62,0
11638,C301XV 010332,JE CRC301 XV 090023,62,0
11639,C301XV 010332,JE CRC301 XV 040021,62,0
11640,C301XHSO 010332,JE CRC301 THS 190033,63,0
11641,C301XHSO 010332,JE CRC301 THS 130032,63,0
11642,C301XHSO 010332,JE CRC301 HZSO 040208,61,0
11643,C301XHSO 010332,JE CRC301 HZSO 040203,61,0
11644,C301XHSO 010332,JE CRC301 HZSO 040202,61,0
11645,C301XHSC 010332,JE CRC301 THS 190033,63,0
11646,C301XHSC 010332,JE CRC301 THS 130032,63,0
11647,C301XHSC 010332,JE CRC301 XZSC 070003,61,0
11648,C301XHSC 010332,JE CRC301 HZSC 110002,61,0
11649,C301XHSC 010332,CRC301 PSV 080103B,61,0
11650,C301XV 010333,CRC301 PSV 080103B,65,0
11651,C301XV 010333,JE CRC301 XV 090023,62,0
11652,C301XV 010333,JE CRC301 XV 171003,62,0
11653,C301XV 010333,JE CRC301 XV 130023,62,0
11654,C301XV 010333,CRC301 EV 030032,62,0
11655,C301XHSO 010333,JE CRC301 THS 190033,63,0
11656,C301XHSO 010333,JE CRC301 HZSO 040203,61,0
11657,C301XHSO 010333,CRC301 PSV 080103B,61,0
11658,C301XHSO 010333,JE CRC301 HZSO 200203,61,0
11659,C301XHSO 010333,JE CRC301 XZSO 170003B,59,0
11660,C301XHSC 010333,JE CRC301 THS 190033,63,0
11661,C301XHSC 010333,JE CRC301 XZSC 070003,61,0
11662,C301XHSC 010333,CRC301 PSV 080103B,61,0
11663,C301XHSC 010333,JE CRC301 HS 060003,59,0
11664,C301XHSC 010333,JE CRC301 HS 040003,59,0
11665,C301XV 010334,CRC301 PSV 080103B,65,0
11666,C301XV 010334,JE CRC301 XV 140014,62,0
11667,C301XV 010334,JE CRC301 XV 090023,62,0
11668,C301XV 010334,JE CRC301 XV 171003,62,0
11669,C301XV 010334,JE CRC301 XV 080024,62,0
11670,C301XHSO 010334,JE CRC301 THS 190033,63,0
11671,C301XHSO 010334,JE CRC301 HZSO 040203,61,0
11672,C301XHSO 010334,CRC301 PSV 080103B,61,0
11673,C301XHSO 010334,JE CRC301 HZSO 200203,61,0
11674,C301XHSO 010334,JE CRC301 XZSO 170004B,59,0
11675,C301XHSC 010334,JE CRC301 THS 190033,63,0
11676,C301XHSC 010334,JE CRC301 XZSC 150014,61,0
11677,C301XHSC 010334,JE CRC301 XZSC 070003,61,0
11678,C301XHSC 010334,CRC301 PSV 080103B,61,0
11679,C301XHSC 010334,JE CRC301 HS 080004,59,0
11680,C301XV 010335,CRC301 PSV 080103B,65,0
11681,C301XV 010335,JE CRC301 XV 080005,62,0
11682,C301XV 010335,JE CRC301 XV 090023,62,0
11683,C301XV 010335,JE CRC301 XV 171003,62,0
11684,C301XV 010335,JE CRC301 XV 110015,62,0
11685,C301XHSO 010335,JE CRC301 THS 190033,63,0
11686,C301XHSO 010335,JE CRC301 HZSO 040203,61,0
11687,C301XHSO 010335,CRC301 PSV 080103B,61,0
11688,C301XHSO 010335,JE CRC301 HZSO 200203,61,0
11689,C301XHSO 010335,JE CRC301 XZSO 170003B,59,0
11690,C301XHSC 010335,JE CRC301 THS 190033,63,0
11691,C301XHSC 010335,JE CRC301 XZSC 070003,61,0
11692,C301XHSC 010335,JE CRC301 XZSC 050015,61,0
11693,C301XHSC 010335,CRC301 PSV 080103B,61,0
11694,C301XHSC 010335,JE CRC301 XZSC 090005,61,0
11695,C301PT 120055,JE CRC301 TE 120055,75,0
11696,C301PT 120055,JE CRC301 PT 120052,75,0
11697,C301PT 120055,JE CRC301 TV 120055,75,0
11698,C301PT 120055,JE CRC301 FT 120055,75,0
11699,C301PT 120055,JE CRC301 PT 160055,75,0
11700,C301PI 120055,JE CRC301 PI 120065,75,0
11701,C301PI 120055,JE CRC301 PI 120005,75,0
11702,C301PI 120055,JE CRC301 TIC 120055,73,0
11703,C301PI 120055,JE CRC301 TE 120055,69,0
11704,C301PI 120055,JE CRC301 PT 120052,69,0
11705,C301XV 010336,CRC301 PSV 080103B,65,0
11706,C301XV 010336,JE CRC301 EV 190036,62,0
11707,C301XV 010336,JE CRC301 LV 160036,62,0
11708,C301XV 010336,JE CRC301 XV 070006,62,0
11709,C301XV 010336,JE CRC301 XV 090023,62,0
11710,C301XV 200003,JE CRC301 XV 200001,75,0
11711,C301XV 200003,JE CRC301 XV 200006,75,0
11712,C301XV 200003,JE CRC301 XV 030020,69,0
11713,C301XV 200003,JE CRC301 XV 070006,69,0
11714,C301XV 200003,JE CRC301 XV 080005,69,0
11715,C301XY 200003,JE CRC301 HY 200006,69,0
11716,C301XY 200003,JE CRC301 FY 060003,69,0
11717,C301XY 200003,JE CRC301 XV 200001,69,0
11718,C301XY 200003,JE CRC301 FY 200023,69,0
11719,C301XY 200003,CRC301 HY 050009,69,0
11720,C301XZSO 200003A,JE CRC301 XZSO 200003A,84,1
11721,C301XZSO 200003A,JE CRC301 XZSO 200017A,74,0
11722,C301XZSO 200003A,JE CRC301 XZSC 070003,70,0
11723,C301XZSO 200003A,JE CRC301 XZSO 090007,70,0
11724,C301XZSO 200003A,JE CRC301 HZSO 200203,70,0
11725,C301XZLO 200003A,JE CRC301 XZSO 200003A,79,0
11726,C301XZLO 200003A,JE CRC301 XZLO 070004A,74,0
11727,C301XZLO 200003A,JE CRC301 LT 200003A,72,0
11728,C301XZLO 200003A,JE CRC301 XZLO 190006A,68,0
11729,C301XZLO 200003A,JE CRC301 XZLO 190007A,68,0
11730,C301XZSC 200003,JE CRC301 XZSC 070003,78,0
11731,C301XZSC 200003,JE CRC301 XZSO 200003A,76,0
11732,C301XZSC 200003,JE CRC301 XZSC 090005,72,0
11733,C301XZSC 200003,JE CRC301 XZLC 060010,67,0
11734,C301XZSC 200003,JE CRC301 EZSC 090001,67,0
11735,C301XZLC 200003,JE CRC301 XZLC 060010,72,0
11736,C301XZLC 200003,JE CRC301 XZSC 070003,72,0
11737,C301XZLC 200003,JE CRC301 XZSO 200003A,70,0
11738,C301XZLC 200003,JE CRC301 LT 200003A,69,0
11739,C301XZLC 200003,JE CRC301 XZLC 170004,67,0
11740,C301XHSO 010336,JE CRC301 THS 190033,63,0
11741,C301XHSO 010336,JE CRC301 LHS 030036,63,0
11742,C301XHSO 010336,JE CRC301 HZSO 040203,61,0
11743,C301XHSO 010336,CRC301 PSV 080103B,61,0
11744,C301XHSO 010336,JE CRC301 HZSO 200203,61,0
11745,C301XHSC 010336,JE CRC301 THS 190033,63,0
11746,C301XHSC 010336,JE CRC301 LHS 030036,63,0
11747,C301XHSC 010336,JE CRC301 XZSC 070003,61,0
11748,C301XHSC 010336,CRC301 PSV 080103B,61,0
11749,C301XHSC 010336,JE CRC301 HS 110006,59,0
11750,C301XV 010337,CRC301 PSV 080103B,65,0
11751,C301XV 010337,JE CRC301 XV 040007,62,0
11752,C301XV 010337,JE CRC301 XV 090023,62,0
11753,C301XV 010337,JE CRC301 XV 171003,62,0
11754,C301XV 010337,JE CRC301 XV 130023,62,0
11755,C301XHSO 010337,JE CRC301 THS 190033,63,0
11756,C301XHSO 010337,JE CRC301 LHS 080037,63,0
11757,C301XHSO 010337,JE CRC301 HZSO 040203,61,0
11758,C301XHSO 010337,JE CRC301 XZSO 090007,61,0
11759,C301XHSO 010337,CRC301 PSV 080103B,61,0
11760,C301XHSC 010337,JE CRC301 THS 190033,63,0
11761,C301XHSC 010337,JE CRC301 LHS 080037,63,0
11762,C301XHSC 010337,JE CRC301 XZSC 070003,61,0
11763,C301XHSC 010337,JE CRC301 EZSC 130037,61,0
11764,C301XHSC 010337,CRC301 PSV 080103B,61,0
11765,C301XV 010338,CRC301 PSV 080103B,65,0
11766,C301XV 010338,JE CRC301 XV 090023,62,0
11767,C301XV 010338,JE CRC301 XV 090008,62,0
11768,C301XV 010338,JE CRC301 XV 171003,62,0
11769,C301XV 010338,JE CRC301 XV 130023,62,0
11770,C301XHSO 010338,JE CRC301 THS 190033,63,0
11771,C301XHSO 010338,JE CRC301 THS 050038,63,0
11772,C301XHSO 010338,JE CRC301 LHS 030038,63,0
11773,C301XHSO 010338,JE CRC301 HZSO 040208,61,0
11774,C301XHSO 010338,JE CRC301 HZSO 040203,61,0
11775,C301XHSC 010338,JE CRC301 THS 190033,63,0
11776,C301XHSC 010338,JE CRC301 THS 050038,63,0
11777,C301XHSC 010338,JE CRC301 LHS 030038,63,0
11778,C301XHSC 010338,JE CRC301 XZSC 070003,61,0
11779,C301XHSC 010338,JE CRC301 XZSC 050018,61,0
11780,C301XV 010339,CRC301 PSV 080103B,65,0
11781,C301XV 010339,JE CRC301 XV 170009,62,0
11782,C301XV 010339,JE CRC301 XV 160019,62,0
11783,C301XV 010339,JE CRC301 XV 090023,62,0
11784,C301XV 010339,JE CRC301 XV 171003,62,0
11785,C301XHSO 010339,JE CRC301 THS 190033,63,0
11786,C301XHSO 010339,JE CRC301 HZSO 040203,61,0
11787,C301XHSO 010339,CRC301 PSV 080103B,61,0
11788,C301XHSO 010339,JE CRC301 HZSO 200203,61,0
11789,C301XHSO 010339,JE CRC301 XZSO 170003B,59,0
11790,C301XHSC 010339,JE CRC301 THS 190033,63,0
11791,C301XHSC 010339,JE CRC301 XZSC 070003,61,0
11792,C301XHSC 010339,CRC301 PSV 080103B,61,0
11793,C301XHSC 010339,JE CRC301 HS 030019,59,0
11794,C301XHSC 010339,JE CRC301 HS 060003,59,0
11795,C301XV 010340,CRC301 PSV 080103B,65,0
11796,C301XV 010340,JE CRC301 XV 170009,62,0
11797,C301XV 010340,JE CRC301 XV 030020,62,0
11798,C301XV 010340,JE CRC301 XV 160019,62,0
11799,C301XV 010340,JE CRC301 XV 070006,62,0
11800,C301PSV 120106C,JE CRC301 PSV 120106B,78,0
11801,C301PSV 120106C,JE CRC301 PSV 120010,74,0
11802,C301PSV 120106C,JE CRC301 PSV 120109B,72,0
11803,C301PSV 120106C,JE CRC301 PSV 172003C,72,0
11804,C301PSV 120106C,JE CRC301 PSV 120110A,72,0
11805,C301XHSO 010340,JE CRC301 LHS 130030,63,0
11806,C301XHSO 010340,JE CRC301 HZSO 040208,61,0
11807,C301XHSO 010340,JE CRC301 HZSO 040203,61,0
11808,C301XHSO 010340,JE CRC301 HZSO 040202,61,0
11809,C301XHSO 010340,JE CRC301 XZSO 110020,61,0
11810,C301XHSC 010340,JE CRC301 LHS 130030,63,0
11811,C301XHSC 010340,CRC301 HIC 150001,62,0
11812,C301XHSC 010340,JE CRC301 XZSC 150014,61,0
11813,C301XHSC 010340,JE CRC301 XZSC 070003,61,0
11814,C301XHSC 010340,JE CRC301 HZSC 110002,61,0
11815,C301PT 200038A,JE CRC301 PT 200038A,82,1
11816,C301PT 200038A,JE CRC301 PT 070038,73,0
11817,C301PT 200038A,JE CRC301 PT 200023,73,0
11818,C301PT 200038A,JE CRC301 PT 090038,73,0
11819,C301PT 200038A,JE CRC301 PT 200063,73,0
11820,C301PT 200038B,JE CRC301 PT 020008B,76,0
11821,C301PT 200038B,JE CRC301 PT 200038A,76,0
11822,C301PT 200038B,JE CRC301 PT 070038,73,0
11823,C301PT 200038B,JE CRC301 PT 200023,73,0
11824,C301PT 200038B,JE CRC301 PT 090038,73,0
11825,C301PT 200038C,JE CRC301 PT 020008C,76,0
11826,C301PT 200038C,JE CRC301 PT 200038A,76,0
11827,C301PT 200038C,JE CRC301 PT 070038,73,0
11828,C301PT 200038C,JE CRC301 PT 200023,73,0
11829,C301PT 200038C,JE CRC301 PT 090038,73,0
11830,C301XV 010341,CRC301 PSV 080103B,65,0
11831,C301XV 010341,JE CRC301 FV 030031,62,0
11832,C301XV 010341,JE CRC301 PV 050031,62,0
11833,C301XV 010341,JE CRC301 XV 160019,62,0
11834,C301XV 010341,JE CRC301 XV 200001,62,0
11835,C301PAHH 200038,JE CRC301 PT 200038A,69,0
11836,C301PAHH 200038,JE CRC301 PT 070038,65,0
11837,C301PAHH 200038,JE CRC301 PG 200089,65,0
11838,C301PAHH 200038,JE CRC301 PG 080038,65,0
11839,C301PAHH 200038,JE CRC301 PI 200034,65,0
11840,C301PI 200038A,JE CRC301 PT 200038A,76,0
11841,C301PI 200038A,CRC301 PDI 020103A,75,0
11842,C301PI 200038A,JE CRC301 PI 200034,73,0
11843,C301PI 200038A,JE CRC301 PI 070038,73,0
11844,C301PI 200038A,JE CRC301 PI 060037A,71,0
11845,C301PI 200038B,JE CRC301 PI 200034,73,0
11846,C301PI 200038B,JE CRC301 PI 070038,73,0
11847,C301PI 200038B,JE CRC301 PT 020008B,71,0
11848,C301PI 200038B,JE CRC301 PT 200038A,71,0
11849,C301PI 200038B,CRC301 PDI 020103A,69,0
11850,C301PI 200038C,JE CRC301 PI 200034,73,0
11851,C301PI 200038C,JE CRC301 PI 070038,73,0
11852,C301PI 200038C,JE CRC301 PT 020008C,71,0
11853,C301PI 200038C,JE CRC301 PT 200038A,71,0
11854,C301PI 200038C,CRC301 PDI 020103A,69,0
11855,C301XHSO 010341,JE CRC301 HZSO 040203,61,0
11856,C301XHSO 010341,CRC301 PSV 080103B,61,0
11857,C301XHSO 010341,JE CRC301 HZSO 200203,61,0
11858,C301XHSO 010341,JE CRC301 HS 030021,59,0
11859,C301XHSO 010341,JE CRC301 FO 177031,59,0
11860,C301XHSC 010341,CRC301 HIC 150001,62,0
11861,C301XHSC 010341,JE CRC301 XZSC 150014,61,0
11862,C301XHSC 010341,JE CRC301 XZSC 070003,61,0
11863,C301XHSC 010341,JE CRC301 XZSC 050015,61,0
11864,C301XHSC 010341,JE CRC301 XZSC 050018,61,0
11865,C301TW 120012,JE CRC301 PDT 120012,73,0
11866,C301TW 120012,JE CRC301 TI 120010,69,0
11867,C301TW 120012,JE CRC301 TI 120013,69,0
11868,C301TW 120012,JE CRC301 TE 120011,69,0
11869,C301TW 120012,JE CRC301 PT 120052,69,0
11870,C301XV 010342,CRC301 EV 030032,69,0
11871,C301XV 010342,JE CRC301 XV 030042,69,0
11872,C301XV 010342,CRC301 PSV 080103B,65,0
11873,C301XV 010342,JE CRC301 XV 030020,62,0
11874,C301XV 010342,JE CRC301 LV 030042,62,0
11875,C301TE 120012,CRC301 TE 030172,76,0
11876,C301TE 120012,JE CRC301 TE 120011,75,0
11877,C301TE 120012,JE CRC301 FV 120012,75,0
11878,C301TE 120012,JE CRC301 TE 172002,75,0
11879,C301TE 120012,JE CRC301 FT 120042,75,0
11880,C301TT 120012,JE CRC301 TT 120013,75,0
11881,C301TT 120012,JE CRC301 TT 120028,75,0
11882,C301TT 120012,JE CRC301 PDT 120012,73,0
11883,C301TT 120012,JE CRC301 TT 172002A,73,0
11884,C301TT 120012,JE CRC301 TI 120010,69,0
11885,C301TI 120012,JE CRC301 TI 120010,75,0
11886,C301TI 120012,JE CRC301 TI 120013,75,0
11887,C301TI 120012,JE CRC301 TI 120011,75,0
11888,C301TI 120012,JE CRC301 TI 190012,75,0
11889,C301TI 120012,JE CRC301 TI 120021,75,0
11890,C301XHSO 010342,JE CRC301 THS 130032,63,0
11891,C301XHSO 010342,JE CRC301 THS 172042,63,0
11892,C301XHSO 010342,JE CRC301 HZSO 040208,61,0
11893,C301XHSO 010342,JE CRC301 HZSO 040203,61,0
11894,C301XHSO 010342,JE CRC301 HZSO 040202,61,0
11895,C301XHSC 010342,JE CRC301 THS 130032,63,0
11896,C301XHSC 010342,JE CRC301 THS 172042,63,0
11897,C301XHSC 010342,JE CRC301 XZSC 150014,61,0
11898,C301XHSC 010342,JE CRC301 XZSC 070003,61,0
11899,C301XHSC 010342,JE CRC301 HZSC 110002,61,0
11900,C301XV 010343,CRC301 PSV 080103B,65,0
11901,C301XV 010343,JE CRC301 XV 140014,62,0
11902,C301XV 010343,JE CRC301 XV 090023,62,0
11903,C301XV 010343,JE CRC301 XV 171003,62,0
11904,C301XV 010343,JE CRC301 XV 080024,62,0
11905,C301XHSO 010343,JE CRC301 THS 190033,63,0
11906,C301XHSO 010343,JE CRC301 HZSO 040203,61,0
11907,C301XHSO 010343,CRC301 PSV 080103B,61,0
11908,C301XHSO 010343,JE CRC301 HZSO 200203,61,0
11909,C301XHSO 010343,JE CRC301 XZSO 170004B,59,0
11910,C301XHSC 010343,JE CRC301 THS 190033,63,0
11911,C301XHSC 010343,JE CRC301 XZSC 150014,61,0
11912,C301XHSC 010343,JE CRC301 XZSC 070003,61,0
11913,C301XHSC 010343,CRC301 PSV 080103B,61,0
11914,C301XHSC 010343,JE CRC301 HS 080004,59,0
11915,C301XV 010344,CRC301 PSV 080103B,65,0
11916,C301XV 010344,JE CRC301 XV 140014,62,0
11917,C301XV 010344,JE CRC301 XV 090023,62,0
11918,C301XV 010344,JE CRC301 XV 171003,62,0
11919,C301XV 010344,JE CRC301 XV 080024,62,0
11920,C301XHSO 010344,JE CRC301 LHS 030044,63,0
11921,C301XHSO 010344,JE CRC301 HZSO 040203,61,0
11922,C301XHSO 010344,CRC301 PSV 080103B,61,0
11923,C301XHSO 010344,JE CRC301 HZSO 200203,61,0
11924,C301XHSO 010344,JE CRC301 XZSO 170004B,59,0
11925,C301XHSC 010344,JE CRC301 LHS 030044,63,0
11926,C301XHSC 010344,JE CRC301 XZSC 150014,61,0
11927,C301XHSC 010344,JE CRC301 XZSC 070003,61,0
11928,C301XHSC 010344,CRC301 PSV 080103B,61,0
11929,C301XHSC 010344,JE CRC301 HS 080004,59,0
11930,C301XV 010345,CRC301 PSV 080103B,65,0
11931,C301XV 010345,JE CRC301 XV 080005,62,0
11932,C301XV 010345,JE CRC301 XV 140014,62,0
